layer,public_use,next_gate,region_id,country,kind,source_type,confidence_tier,published_annual_twh,include_in_source_verified_floor,include_in_modelled_envelope,annual_value_basis,definition_notes,source,source_url,validation_doc
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-henan,CHN,solar,modelled_or_fallback,T3-modelled,0.700000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 provincial RE monitoring bulletin — solar curtailment ~0.7 TWh/yr,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-henan.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-fujian,CHN,mixed,modelled_or_fallback,T3-modelled,0.600000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 provincial RE monitoring bulletin — coastal mixed wind+solar curtailment ~0.6 TWh/yr,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-fujian.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-hubei-solar,CHN,solar,modelled_or_fallback,T3-modelled,0.600000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEA 2024 provincial RE monitoring bulletin — solar curtailment (solar 40% of ~1.5 TWh/yr, Three Gorges basin)",https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-hubei-solar.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,taiwan,TWN,mixed,modelled_or_fallback,T3-modelled,0.600000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"TAIPOWER + TREC + IRENA 2024 anchor. Live promotion attempt 2026-04-29 reverted: TAIPOWER `genary.json` exposes current-unit output and instantaneous renewable percentages, not a 30-day public curtailment archive or single published curtailment rate. Held at T3 pending the archive/rate chain.",https://www.taipower.com.tw/d006/loadGraph/loadGraph/genshx_.html,docs/validation/taiwan.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-hunan-solar,CHN,solar,modelled_or_fallback,T3-modelled,0.570000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 provincial RE monitoring bulletin — solar curtailment (solar 30% of ~1.9 TWh/yr),https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-hunan-solar.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-shanxi-solar,CHN,solar,modelled_or_fallback,T3-modelled,0.560000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 provincial RE monitoring bulletin — solar curtailment (solar 40% of ~1.4 TWh/yr),https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-shanxi-solar.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-hubei-hydro,CHN,hydro,modelled_or_fallback,T2-annual-calibrated,0.510000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEA 2024 provincial RE monitoring bulletin — hydro curtailment (hydro 34% of ~1.5 TWh/yr, Three Gorges basin)",https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-hubei-hydro.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,argentina,ARG,wind,modelled_or_fallback,T3-modelled,0.500000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,CAMMESA / IRENA fallback,https://cammesaweb.cammesa.com/,docs/validation/argentina.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,india-karnataka,IND,solar,generation_or_feed_x_rate,T3-modelled,0.500000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,KSLDC (Karnataka State Load Despatch Centre) — real-time dashboard and curtailment PDFs at ksldc.in. Probed successfully in April 2026 coverage audit; parser not yet implemented. Loader currently emits T3-modelled typical-shape calibrated to POSOCO South Region 2024 (~0.5 TWh/yr Karnataka solar curtailment). Will be promoted to T1a-live-tso when the parser ships.,https://ksldc.in/,docs/validation/india-karnataka.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,ningxia-solar,CHN,solar,modelled_or_fallback,T3-modelled,0.500000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/ningxia-solar.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,ningxia-wind,CHN,wind,modelled_or_fallback,T3-modelled,0.500000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/ningxia-wind.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,south-korea,KOR,solar,modelled_or_fallback,T3-modelled,0.500000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KPX fallback,https://www.kpx.or.kr/eng/,docs/validation/south-korea.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,kenya,KEN,hydro,generation_or_feed_x_rate,T3-modelled,0.401400,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,EPRA 2025 (geothermal overnight venting),https://www.epra.go.ke/publications/,docs/validation/kenya.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-jiangxi,CHN,solar,modelled_or_fallback,T3-modelled,0.400000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEA 2024 provincial RE monitoring bulletin — solar curtailment ~0.4 TWh/yr (99.0% PV utilisation, 25+ GW distributed solar)",https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-jiangxi.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,india-andhra-pradesh,IND,solar,generation_or_feed_x_rate,T3-modelled,0.400000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,APTRANSCO / APSLDC (Andhra Pradesh Transmission Corporation Ltd / State Load Despatch Centre) — RE curtailment data at apsldc.in. Geoblocked from non-Indian IP ranges; loader currently emits T3-modelled typical-shape calibrated to POSOCO Southern Region 2024 (~0.4 TWh/yr solar curtailment). Will be promoted to T1a-live-tso when the India-egress relay activates the live parse.,https://apsldc.in/,docs/validation/india-andhra-pradesh.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,kazakhstan,KAZ,wind,modelled_or_fallback,T3-modelled,0.400000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KEGOC fallback,https://www.kegoc.kz/,docs/validation/kazakhstan.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,morocco,MAR,mixed,modelled_or_fallback,T3-modelled,0.400000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,ANRE 2024 (south-north transmission),http://www.anre.ma/,docs/validation/morocco.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-hubei-wind,CHN,wind,modelled_or_fallback,T3-modelled,0.390000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"NEA 2024 provincial RE monitoring bulletin — wind curtailment (wind 26% of ~1.5 TWh/yr, Three Gorges basin)",https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-hubei-wind.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,china-hunan-hydro,CHN,hydro,modelled_or_fallback,T2-annual-calibrated,0.380000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 provincial RE monitoring bulletin — hydro curtailment (hydro 20% of ~1.9 TWh/yr),https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,docs/validation/china-hunan-hydro.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,jordan,JOR,solar,modelled_or_fallback,T3-modelled,0.350000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEPCO fallback,https://www.nepco.com.jo/,docs/validation/jordan.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,quebec,CAN,hydro,modelled_or_fallback,T3-modelled,0.324000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Hydro-Quebec fallback,https://www.hydroquebec.com/,docs/validation/quebec.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,egypt,EGY,solar,modelled_or_fallback,T3-modelled,0.300000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NREA / Benban frequency disconnections,https://nrea.gov.eg/,docs/validation/egypt.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,india-maharashtra,IND,mixed,generation_or_feed_x_rate,T3-modelled,0.300000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,MSLDC (Maharashtra State Load Despatch Centre / MSEDCL) — RE curtailment and system data at msldc.mahavedha.com. Geoblocked from non-Indian IP ranges; loader currently emits T3-modelled typical-shape calibrated to POSOCO Western Region 2024 (~0.3 TWh/yr mixed solar+wind curtailment; Solapur solar + Satara/Dhule wind corridor). Will be promoted to T1a-live-tso when the India-egress relay activates the live parse.,https://msldc.mahavedha.com/,docs/validation/india-maharashtra.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,indonesia,IDN,solar,modelled_or_fallback,T3-modelled,0.300000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,annual/modelled central value mapped to typical profile; not measured hourly curtailment,PLN fallback,https://web.pln.co.id/,docs/validation/indonesia.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,iran,IRN,solar,generation_or_feed_x_rate,T3-modelled,0.300000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,TAVANIR fallback,https://www.tavanir.org.ir/,docs/validation/iran.md
modelled_envelope_only,publish_only_in_modelled_envelope_with_tier_label_and_uncertainty,operator/regulator source elevation before floor inclusion,saudi-solar,SAU,solar,generation_or_feed_x_rate,T3-modelled,0.300000,no_modelled_envelope_only,yes,modelled annual central encoded in static/typical snapshot,generation/feed multiplied by citable or assumed curtailment rate; check source scope,GASTAT 2024 (5.2% curtailment ~0.8 TWh; grid constraints vs Sudair/Sakaka/NEOM scale-up). Gemini-3.1 research wave 4 (2026-04-30).,https://www.stats.gov.sa/,docs/validation/saudi-solar.md
